file,extension,bytes,category
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\558_583.mp4,.mp4,2944242,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\559_543.mp4,.mp4,2397216,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\560_557.mp4,.mp4,409216,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\561_998.mp4,.mp4,2590964,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\562_626.mp4,.mp4,3029850,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\563_537.mp4,.mp4,599179,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\564_971.mp4,.mp4,2189093,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\565_589.mp4,.mp4,860802,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\566_617.mp4,.mp4,1438159,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\567_606.mp4,.mp4,622335,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\568_628.mp4,.mp4,982558,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\569_921.mp4,.mp4,2696291,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\570_624.mp4,.mp4,1520795,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\571_746.mp4,.mp4,2580003,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\572_554.mp4,.mp4,1439497,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\573_757.mp4,.mp4,2175031,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\574_547.mp4,.mp4,853563,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\575_603.mp4,.mp4,1670629,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\576_155.mp4,.mp4,2930429,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\577_593.mp4,.mp4,2349291,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\578_636.mp4,.mp4,1071745,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\579_701.mp4,.mp4,2748117,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\580_524.mp4,.mp4,1109511,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\581_697.mp4,.mp4,4361206,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\582_172.mp4,.mp4,1864190,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\583_558.mp4,.mp4,1711188,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\584_823.mp4,.mp4,1924289,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\585_599.mp4,.mp4,1559677,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\586_223.mp4,.mp4,3198607,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\587_535.mp4,.mp4,933918,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\588_556.mp4,.mp4,621985,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\589_565.mp4,.mp4,939447,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\590_034.mp4,.mp4,4352812,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\591_605.mp4,.mp4,2760632,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\592_500.mp4,.mp4,494360,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\593_577.mp4,.mp4,2615329,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\594_530.mp4,.mp4,1076776,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\595_597.mp4,.mp4,1111095,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\596_609.mp4,.mp4,962512,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\597_595.mp4,.mp4,486353,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\598_178.mp4,.mp4,497132,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\599_585.mp4,.mp4,1785142,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\600_505.mp4,.mp4,939211,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\601_653.mp4,.mp4,528158,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\602_397.mp4,.mp4,3313562,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\603_575.mp4,.mp4,1137630,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\604_703.mp4,.mp4,1158781,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\605_591.mp4,.mp4,857521,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\606_567.mp4,.mp4,465097,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\607_683.mp4,.mp4,2476854,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\608_675.mp4,.mp4,604476,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\609_596.mp4,.mp4,1593436,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\610_692.mp4,.mp4,1707645,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\611_760.mp4,.mp4,391153,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\612_702.mp4,.mp4,2046360,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\613_685.mp4,.mp4,1295121,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\614_616.mp4,.mp4,2104022,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\615_687.mp4,.mp4,1779093,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\616_614.mp4,.mp4,1179670,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\617_566.mp4,.mp4,606513,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\618_629.mp4,.mp4,2011183,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\619_620.mp4,.mp4,995453,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\620_619.mp4,.mp4,2322030,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\621_546.mp4,.mp4,1681291,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\622_647.mp4,.mp4,1124044,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\623_630.mp4,.mp4,664169,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\624_570.mp4,.mp4,1345224,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\625_650.mp4,.mp4,617394,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\626_562.mp4,.mp4,995189,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\627_658.mp4,.mp4,832629,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\628_568.mp4,.mp4,838747,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\629_618.mp4,.mp4,1511099,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\630_623.mp4,.mp4,1141316,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\631_551.mp4,.mp4,1067713,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\632_548.mp4,.mp4,3947707,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\633_529.mp4,.mp4,1400835,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\634_660.mp4,.mp4,1474142,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\635_642.mp4,.mp4,1181476,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\636_578.mp4,.mp4,545534,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\637_427.mp4,.mp4,1093965,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\638_640.mp4,.mp4,1289752,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\639_841.mp4,.mp4,2083249,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\640_638.mp4,.mp4,1338566,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\641_662.mp4,.mp4,2467301,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\642_635.mp4,.mp4,1607367,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\643_646.mp4,.mp4,1501739,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\644_657.mp4,.mp4,868895,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\645_688.mp4,.mp4,6525629,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\646_643.mp4,.mp4,452968,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\647_622.mp4,.mp4,2655371,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\648_654.mp4,.mp4,1206175,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\649_816.mp4,.mp4,1493564,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\650_625.mp4,.mp4,419380,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\651_835.mp4,.mp4,2342950,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\652_773.mp4,.mp4,1710936,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\653_601.mp4,.mp4,703568,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\654_648.mp4,.mp4,746015,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\655_444.mp4,.mp4,1184577,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\656_666.mp4,.mp4,551000,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\657_644.mp4,.mp4,1202021,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\658_627.mp4,.mp4,553979,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\659_749.mp4,.mp4,977606,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\660_634.mp4,.mp4,3835304,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\661_670.mp4,.mp4,3023467,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\662_641.mp4,.mp4,2049844,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\663_231.mp4,.mp4,514372,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\664_668.mp4,.mp4,1247381,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\665_679.mp4,.mp4,349614,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\666_656.mp4,.mp4,595553,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\667_446.mp4,.mp4,5951285,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\668_664.mp4,.mp4,691584,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\669_682.mp4,.mp4,390715,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\670_661.mp4,.mp4,868117,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\671_677.mp4,.mp4,1410930,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\672_720.mp4,.mp4,1798783,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\673_728.mp4,.mp4,1065539,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\674_744.mp4,.mp4,702957,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\675_608.mp4,.mp4,1213041,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\676_776.mp4,.mp4,1302706,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\677_671.mp4,.mp4,1586519,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\678_460.mp4,.mp4,4561017,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\679_665.mp4,.mp4,490780,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\680_486.mp4,.mp4,489559,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\681_711.mp4,.mp4,1113919,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\682_669.mp4,.mp4,729245,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\683_607.mp4,.mp4,2185145,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\684_717.mp4,.mp4,3354291,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\685_613.mp4,.mp4,1618706,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\686_696.mp4,.mp4,1096515,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\687_615.mp4,.mp4,1455462,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\688_645.mp4,.mp4,2947569,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\689_690.mp4,.mp4,582229,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\690_689.mp4,.mp4,679690,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\691_732.mp4,.mp4,1508367,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\692_610.mp4,.mp4,2319003,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\693_698.mp4,.mp4,807299,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\694_767.mp4,.mp4,800934,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\695_422.mp4,.mp4,2786599,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\696_686.mp4,.mp4,601124,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\697_581.mp4,.mp4,1746684,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\698_693.mp4,.mp4,420200,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\699_734.mp4,.mp4,619794,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\700_813.mp4,.mp4,1323210,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\701_579.mp4,.mp4,2988822,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\702_612.mp4,.mp4,2598172,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\703_604.mp4,.mp4,1456305,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\704_723.mp4,.mp4,654581,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\705_707.mp4,.mp4,614358,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\706_479.mp4,.mp4,2958394,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\707_705.mp4,.mp4,1090767,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\708_772.mp4,.mp4,2944956,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\709_390.mp4,.mp4,4605440,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\710_788.mp4,.mp4,901231,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\711_681.mp4,.mp4,2382826,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\712_716.mp4,.mp4,2012278,already_compressed_or_media
data\train\archive (1)\FaceForensics++_C23\NeuralTextures\713_726.mp4,.mp4,5516008,already_compressed_or_media
